Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
12958,"Good, but sometimes difficult to navigate.",2,0,33.0,"We appreciate your feedback. If you're having trouble navigating the app, please try our tutorial or contact our support team.",0 days 02:30:00
12959,"Satisfactory, but not impressive.",1,0,33.0,"We're sorry to hear you're not impressed. If you have any specific issues, please report to our support team.",0 days 14:00:00
12960,"Simple and user-friendly, but lacks customization options.",3,0,33.0,"We're glad you find the app easy to use! We're considering adding more customization options in future updates.",0 days 11:45:00
12961,"Terus mengalami kendala",1,0,32.0,"Saya tidak dapat memahami mengapa aplikasi ini sulit digunakan. Banyak fitur yang tidak jelas dan tidak user-friendly.",0 days 02:00:00
12962,"Sulit digunakan",2,0,33.0,"Aplikasi ini sangat sulit digunakan, tidak ada panduan yang jelas dan fitur-fitur yang tidak terintegrasi.",0 days 10:15:00
12963,"Kurang memuaskan",3,0,33.0,"Aplikasi ini kurang memuaskan, tidak ada fitur yang memungkinkan saya untuk melakukan transaksi dengan mudah.",0 days 14:00:00
12964,"Tidak dapat digunakan",0,0,33.0,"Aplikasi ini tidak dapat digunakan karena tidak ada fitur yang sesuai dengan kebutuhan saya.",0 days 16:00:00
12965,"Kurang sesuai",1,0,32.0,"Aplikasi ini kurang sesuai dengan kebutuhan saya, tidak ada fitur yang memungkinkan saya untuk melakukan transaksi dengan mudah.",0 days 12:00:00
12966,"Tidak memuaskan",2,0,33.0,"Aplikasi ini tidak memuaskan, tidak ada fitur yang sesuai dengan kebutuhan saya.",0 days 18:00:00
12967,"Sulit sekali untuk mengaktifkan fitur-fitur yang tersedia.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, kindly reach out to our customer support team.",0 days 10:15:00
12968,"Tidak begitu mudah digunakan karena banyak fitur yang tidak jelas.",2,0,33.0,"We apologize for the confusion. We'll make sure to improve the user interface to make it more intuitive. Thank you for your feedback.",0 days 02:30:00
12969,"Saya memiliki beberapa masalah saat menggunakan aplikasi ini.",3,0,33.0,"We apologize for the issues you've encountered. Our team is working on resolving the problems. In the meantime, please try restarting the app and check if the issue persists.",0 days 14:45:00
12970,"Aplikasi ini tidak sesuai dengan kebutuhan saya.",1,0,33.0,"We apologize for not meeting your expectations. We'll consider your feedback in our future updates. Thank you for your input.",0 days 12:30:00
12971,"Saya tidak puas dengan kualitas layanan customer support.",2,0,33.0,"We apologize for the disappointing experience. We'll make sure to improve our customer support team's responsiveness and efficiency. Thank you for your feedback.",0 days 08:45:00
12972,"Aplikasi ini memiliki beberapa bug yang perlu diperbaiki.",3,0,33.0,"We apologize for the bugs you've encountered. Our team is working on resolving the issues. Thank you for bringing this to our attention.",0 days 03:15:00
12973,"Unable to access banking services due to constant app crashes.",1,0,32.0,"Sorry for the inconvenience. Please try restarting the app and check for updates. If the issue persists, please contact our customer support.",0 days 02:04:00
12974,"Too many steps to complete a transaction, wasting my time.",2,0,32.0,"We apologize for the inconvenience. We are working to simplify the process. In the meantime, please try using the app's features to streamline your transactions.",0 days 11:12:00
12975,"Frustrating experience due to frequent errors and slow response time.",3,0,33.0,"Sorry to hear that. We are working to improve our error handling and response time. Please try restarting the app and check for updates.",0 days 01:14:00
12976,"Unable to find the feature I need, very confusing app.",1,0,32.0,"Sorry for the inconvenience. Please try searching for the feature or contact our customer support for assistance.",0 days 03:21:00
12977,"Slow loading and navigation, needs improvement.",2,0,32.0,"We apologize for the inconvenience. We are working to optimize the app's performance. Please try restarting the app and check for updates.",0 days 09:41:00
12978,"Too many ads, disrupting my experience.",0,0,32.0,"We apologize for the inconvenience. We are working to reduce the number of ads. In the meantime, please try disabling ads in your settings.",0 days 02:10:00
12979,"Slow transaction processing and poor customer service.",1,0,32.0,"We apologize for the inconvenience. Please ensure that your internet connection is stable and try again. If the issue persists, please contact our customer service.",0 days 00:20:00
12980,"Difficult to use due to poor user interface.",2,0,33.0,"Thank you for your feedback. We will take this into consideration when improving our user interface.",0 days 00:30:00
12981,"Frequent errors and technical issues.",3,0,33.0,"We apologize for the inconvenience. Our technical team is working on resolving the issue. Please try again later.",0 days 00:40:00
12982,"Not user-friendly and lacks features.",0,0,32.0,"We appreciate your feedback. We will take this into consideration when developing new features.",0 days 01:00:00
12983,"Slow loading and poor performance.",1,0,32.0,"We apologize for the inconvenience. Please ensure that your device is updated and try again.",0 days 00:50:00
12984,"Limited functionality and lack of customization options.",2,0,33.0,"Thank you for your feedback. We will consider adding more customization options in future updates.",0 days 01:10:00
12985,"Slow response when logging in.",1,0,33.0,"Sorry for the inconvenience. Please try restarting the app or contact our customer support team for further assistance.",0 days 00:00:00
12986,"Difficulty in uploading documents.",1,0,33.0,"Please ensure that the document is in the correct format and try again. If the issue persists, please contact our customer support team.",0 days 00:00:00
12987,"Issue with PIN reset.",2,0,33.0,"We apologize for the inconvenience. Please ensure that your phone number is correct and try resetting your PIN again. If the issue persists, please contact our customer support team.",0 days 00:00:00
12988,"Unable to access account.",2,0,33.0,"Please ensure that your login credentials are correct and try again. If the issue persists, please contact our customer support team.",0 days 00:00:00
12989,"Trouble with transaction history.",3,0,33.0,"We apologize for the inconvenience. Please try refreshing the page or contacting our customer support team for further assistance.",0 days 00:00:00
12990,"Difficulty in changing password.",3,0,33.0,"Please ensure that your old password is correct and try again. If the issue persists, please contact our customer support team.",0 days 00:00:00
12991,"It's frustrating to encounter issues with the BANKApp app, especially when I need to use it urgently.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If so, please email us at BANKApp@BANK.co.id for further assistance. Thanks, Yuka",0 days 00:17:00
12992,"I'm disappointed with the recent update, as it seems to have caused more problems than it solved.",2,0,32.0,"We're sorry to hear that. Please try uninstalling and reinstalling the app to see if that resolves the issue. If not, please email us at BANKApp@BANK.co.id for further assistance. Thanks, Tika",0 days 09:10:00
12993,"The BANKApp app is not user-friendly, especially for those who are not tech-savvy.",3,0,33.0,"We appreciate your feedback. We'll take it into consideration when improving the app's user interface. If you have any specific suggestions, please email us at BANKApp@BANK.co.id. Thanks, Lily",0 days 12:05:00
12994,"I'm still experiencing issues with the app, even after the latest update.",0,0,33.0,"Sorry to hear that. Please email us at BANKApp@BANK.co.id with more details about the issue, including any error messages you see. We'll do our best to assist you. Thanks, Rida",0 days 02:20:00
12995,"The app is not as smooth as it used to be, and I'm getting frustrated with the slow loading times.",1,0,32.0,"We apologize for the inconvenience. Please try clearing the app's cache and data to see if that improves the performance. If not, please email us at BANKApp@BANK.co.id for further assistance. Thanks, Dio",0 days 11:15:00
12996,"I'm having trouble logging in to the app, and I'm getting an error message.",2,0,33.0,"Sorry to hear that. Please try restarting the app and check if the issue persists. If so, please email us at BANKApp@BANK.co.id for further assistance. Thanks, Banu",0 days 08:30:00
12997,"Saya sulit untuk mencari fitur yang sesuai dengan kebutuhan saya",1,0,33.0,"We apologize for the inconvenience, please try restarting the app or contacting our support team.",0 days 00:00:00
12998,"Kesulitan dalam mengakses fitur-fitur tertentu",1,0,33.0,"We're sorry to hear that, please check your internet connection and try again.",0 days 00:00:00
12999,"Application needs improvement in terms of navigation",2,0,33.0,"Thank you for your feedback, we'll take it into consideration for future updates.",0 days 00:00:00
13000,"It's hard to find the right feature for my needs",2,0,33.0,"We appreciate your feedback, please try searching for the feature you're looking for.",0 days 00:00:00
