,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
11119,"Unpredictable performance makes it difficult to use.",1,0,32.0,"Please check your internet connection and try again. If the issue persists, contact us at BANKApp@BANK.co.id. Thanks~Arum",0 days 00:17:00
11120,"Facial recognition is too slow and sometimes fails.",2,0,33.0,"Try restarting the app and check your internet connection. If the issue persists, please contact us at BANKApp@BANK.co.id. Thanks~Galih",0 days 01:56:00
11121,"Frequent errors make it hard to trust the app.",1,0,33.0,"Please try restarting the app and check your internet connection. If the issue persists, contact us at BANKApp@BANK.co.id. Thanks~Lily",0 days 03:45:00
11122,"Not user-friendly interface makes it confusing.",2,0,32.0,"We apologize for any inconvenience. Please try our online tutorial to improve your experience. If you still need assistance, contact us at BANKApp@BANK.co.id. Thanks~Mawar",0 days 12:17:00
11123,"Sometimes it takes a long time to load.",1,0,33.0,"Please check your internet connection and try again. If the issue persists, contact us at BANKApp@BANK.co.id. Thanks~Rida",0 days 02:41:00
11124,"Not satisfied with the customer support.",2,0,33.0,"We apologize for any inconvenience. Please contact us at BANKApp@BANK.co.id and we will do our best to assist you. Thanks~Erza",0 days 04:55:00
11125,"Tidak ada aplikasi yang sempurna, tapi BANKApp masih jauh dari sempurna",1,0,33.0,"We apologize for the inconvenience. Please provide more details on the issues you've faced, and we'll do our best to assist you. ~Priska",0 days 03:20:00
11126,"Banyak bug yang tidak teratasi, membuat penggunaan aplikasi jadi tidak nyaman",2,0,33.0,"We're sorry to hear that you're experiencing issues with our app. Can you please share more about the bugs you're encountering? We'll look into it and try to resolve the issue as soon as possible. ~Arum",1 days 12:45:00
11127,"Aplikasi perlu diperbaiki, karena saat ini banyak masalah yang dihadapi",2,0,33.0,"We appreciate your feedback. We're working hard to improve our app and resolve the issues you're facing. Please bear with us as we work on it. ~Lily",0 days 04:15:00
11128,"BANKApp perlu meningkatkan kualitas layanan, karena saat ini banyak pengguna yang tidak puas",1,0,33.0,"We apologize for any inconvenience you've experienced. We're committed to providing the best service possible. Please let us know how we can improve. ~Mawar",1 days 09:10:00
11129,"Aplikasi BANKApp memerlukan perbaikan, karena masih banyak bug yang tidak teratasi",2,0,33.0,"We're sorry to hear that you're experiencing issues with our app. We'll do our best to resolve the issues as soon as possible. Please provide more details on the bugs you're encountering. ~Priska",0 days 05:20:00
11130,"BANKApp perlu meningkatkan keamanan, karena saat ini banyak pengguna yang khawatir dengan keamanan aplikasi",1,0,33.0,"We appreciate your concern for security. We're committed to ensuring the security and integrity of our app. Please let us know if you have any suggestions on how we can improve. ~Arum",1 days 10:30:00
11131,"Terrible experience. The login process is too complicated. I'm still trying to figure out why it's not working.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and try again. If the issue persists, please provide more details through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Mawar",0 days 02:14:00
11132,"Disappointing. The app is slow and often crashes. It's hard to use.",1,0,33.0,"Sorry to hear that. Please try updating the app to the latest version and see if that resolves the issue. If not, please provide more details through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Diva",0 days 01:15:00
11133,"Not impressed. The app is not user-friendly. It's hard to navigate.",2,0,33.0,"We apologize for the inconvenience. Please try using the app's help center for more information on how to use the app. If you're still having trouble, please provide more details through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Yuka",0 days 03:04:00
11134,"Average. The app is okay, but it's not the best. It needs improvement.",2,0,33.0,"We appreciate your feedback. Please provide more details on what you would like to see improved in the app through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Johan",0 days 02:25:00
11135,"Satisfactory. The app is good, but it's not perfect. It needs some work.",3,0,33.0,"We appreciate your feedback. Please try using the app's feedback feature to report any issues you're experiencing. If you're still having trouble, please provide more details through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Mawar",0 days 01:45:00
11136,"Good. The app is easy to use and has a lot of features. It's a good start.",3,0,33.0,"We're glad you like the app! Please provide more feedback on what you like and dislike about the app through WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Diva",0 days 02:15:00
11137,"Not user-friendly, the app is too complicated.",1,0,31.0,"We apologize for any inconvenience. Please provide more information about the issue you're facing through WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. We'll do our best to assist you.",0 days 08:42:00
11138,"App takes too long to load.",2,0,32.0,"We appreciate your feedback. To improve our app's performance, please provide more details about the issue you're facing. We'll do our best to resolve it.",0 days 11:30:00
11139,"Sometimes it works, sometimes it doesn't.",2,0,32.0,"We apologize for any inconvenience. Please try restarting the app and if the issue persists, contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 03:41:00
11140,"Can't update my profile.",1,0,29.0,"We're sorry for the trouble. Please ensure you have a stable internet connection and try updating your profile again. If the issue persists, contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 01:11:00
11141,"Not able to access my account.",2,0,32.0,"We apologize for any inconvenience. Please ensure your account is active and try logging in again. If the issue persists, contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 15:05:00
11142,"Need more features.",3,0,33.0,"We appreciate your feedback. We'll consider adding more features to our app based on your suggestions. Please provide more details about the features you'd like to see.",0 days 09:12:00
11143,"Pleasant experience, but sometimes it crashes when I try to top up my account.",1,0,33.0,"We apologize for the inconvenience. Please report the issue by sending a screenshot to BANKApp@BANK.co.id. We'll do our best to resolve it. Thanks, Lily",0 days 03:11:00
11144,"Simplifies my transactions, but sometimes the app takes a while to load.",2,0,33.0,"We're sorry for the delay. Please try restarting the app or checking your internet connection. If the issue persists, send a detailed message to BANK's official WhatsApp at 08121214017. Thanks, Tika",0 days 01:23:00
11145,"It's okay, but I'm still having trouble registering for online banking.",2,0,33.0,"We're sorry for the inconvenience. Please ensure that the information you provided during registration matches the data already registered in your account. If you encounter any issues, kindly send the problem details to BANKApp@BANK.co.id. Thanks, Mawar",0 days 10:34:00
11146,"Sometimes the app crashes when I try to log in.",1,0,33.0,"We apologize for the inconvenience. Please restart the app or check your internet connection. If the issue persists, send a detailed message to BANK's official WhatsApp at 08121214017. Thanks, Una",0 days 05:29:00
11147,"I'm still having trouble with the KYC process.",2,0,33.0,"We're sorry for the issue. Please ensure that the video quality is adequate during face verification. Avoid overly bright, backlit, or too dark conditions. If the issue persists, email the problem details to BANKApp@BANK.co.id. Thanks, Galih",0 days 02:42:00
11148,"It's okay, but the app sometimes takes a while to respond.",2,0,33.0,"We're sorry for the delay. Please try restarting the app or checking your internet connection. If the issue persists, send a detailed message to BANK's official WhatsApp at 08121214017. Thanks, Erza",0 days 04:35:00
11149,"BANKApp is okay, but it's not perfect.",2,0,33.0,"We appreciate your feedback and will continue to improve the app to better serve your needs. Thanks~Mawar",0 days 00:00:00
11150,"BANKApp has some issues, but I'll give it another try.",1,0,32.0,"Sorry for the inconvenience. If you need assistance, please contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id. Thanks~Johan",0 days 00:00:00
11151,"BANKApp is a good start, but it needs more features.",2,0,33.0,"Thank you for your suggestion. We're always looking for ways to improve the app and add more features. Thanks, Heru",0 days 00:00:00
